;Unnamed: 0;Bauteilbreite;Bauteilgewicht;Bauteillaenge;DOE_Simulation;Fuellprobleme;Kuehlzeit;Legobaustein;Max_Deformation;Max_Verzug;Max_Volumenschwindung;Nachdruck;Nachdruckzeit;Schmelzetemperatur;Testlauf;Volumenstrom;Wandtemperatur;Laenge;Breite;Hoehe;Volumen;Schussvolumen;Mittlere_Wanddicke;Max_Wanddicke;Min_Wanddicke;Fliessweglaenge;Oberflaeche;Ration_Oberflaeche_Volumen;Fliesswegwanddickenverhaeltnis;Ration_Min_Wanddicke_Max_Wanddicke;theoretische_Kuehlzeit;Plastifizierleistung;PACYNA1;PACYNA2;PACYNA3;Haupttraegheitsmomente1;Haupttraegheitsmomente2;Haupttraegheitsmomente3;N_Noppen_Reihe;N_Reihen;Sockelhoehe;Noppenhoehe
2596;2596;59.43631153;48.601000000000006;89.33315397;DOE1.txt;0.0;29.7;3x2_Lego;0.42422676090000005;0.08865109085999999;11.62343884;527;14.1;254;56;199.4507;26;90.0;60.0;59.0;55063.595;55063.595;1.979182238;2.0;2.0;93.7;55642.77400000001;1.011;47.34278541;1.0;6.389134105;4112.55833;1.283802403;0.271801375;0.7623812090000001;32.948;53.65600000000001;58.755;3.0;2.0;23.0;36.0
2597;2597;58.89442486;47.352;88.70568139;DOE1.txt;0.0;29.7;3x2_Lego;0.8217412233;0.1750476062;16.04211426;173;14.1;226;57;100.4507;54;90.0;60.0;59.0;55063.595;55063.595;1.979182238;2.0;2.0;93.7;55642.77400000001;1.011;47.34278541;1.0;6.389134105;4112.55833;1.283802403;0.271801375;0.7623812090000001;32.948;53.65600000000001;58.755;3.0;2.0;23.0;36.0
2598;2598;58.89493748;47.357;88.70529908;DOE1.txt;0.0;29.7;3x2_Lego;0.8222852348999999;0.17439788579999999;15.93883514;173;14.1;226;58;199.4507;54;90.0;60.0;59.0;55063.595;55063.595;1.979182238;2.0;2.0;93.7;55642.77400000001;1.011;47.34278541;1.0;6.389134105;4112.55833;1.283802403;0.271801375;0.7623812090000001;32.948;53.65600000000001;58.755;3.0;2.0;23.0;36.0
2599;2599;59.39634771;48.437;89.14069134;DOE1.txt;0.0;29.7;3x2_Lego;0.5998184085;0.03369381279;13.5514555;527;14.1;226;59;100.4507;54;90.0;60.0;59.0;55063.595;55063.595;1.979182238;2.0;2.0;93.7;55642.77400000001;1.011;47.34278541;1.0;6.389134105;4112.55833;1.283802403;0.271801375;0.7623812090000001;32.948;53.65600000000001;58.755;3.0;2.0;23.0;36.0
2600;2600;59.39777226;48.44;89.13931424;DOE1.txt;0.0;29.7;3x2_Lego;0.5998512506;0.02991911396;13.53859234;527;14.1;226;60;199.4507;54;90.0;60.0;59.0;55063.595;55063.595;1.979182238;2.0;2.0;93.7;55642.77400000001;1.011;47.34278541;1.0;6.389134105;4112.55833;1.283802403;0.271801375;0.7623812090000001;32.948;53.65600000000001;58.755;3.0;2.0;23.0;36.0
2601;2601;58.91518216;47.388999999999996;88.69983126;DOE1.txt;0.0;29.7;3x2_Lego;0.8203154206000001;0.1645382494;15.26100445;173;14.1;254;61;100.4507;54;90.0;60.0;59.0;55063.595;55063.595;1.979182238;2.0;2.0;93.7;55642.77400000001;1.011;47.34278541;1.0;6.389134105;4112.55833;1.283802403;0.271801375;0.7623812090000001;32.948;53.65600000000001;58.755;3.0;2.0;23.0;36.0
2602;2602;58.91736898;47.391000000000005;88.70101446;DOE1.txt;0.0;29.7;3x2_Lego;0.8208691478;0.1631539911;15.84944439;173;14.1;254;62;199.4507;54;90.0;60.0;59.0;55063.595;55063.595;1.979182238;2.0;2.0;93.7;55642.77400000001;1.011;47.34278541;1.0;6.389134105;4112.55833;1.283802403;0.271801375;0.7623812090000001;32.948;53.65600000000001;58.755;3.0;2.0;23.0;36.0
2603;2603;59.4056471;48.46;89.13708678;DOE1.txt;0.0;29.7;3x2_Lego;0.5956906080000001;0.02870212868;11.33308697;527;14.1;254;63;100.4507;54;90.0;60.0;59.0;55063.595;55063.595;1.979182238;2.0;2.0;93.7;55642.77400000001;1.011;47.34278541;1.0;6.389134105;4112.55833;1.283802403;0.271801375;0.7623812090000001;32.948;53.65600000000001;58.755;3.0;2.0;23.0;36.0
2604;2604;59.4050747;48.461000000000006;89.13562352;DOE1.txt;0.0;29.7;3x2_Lego;0.5965894461;0.02522783354;11.66610622;527;14.1;254;64;199.4507;54;90.0;60.0;59.0;55063.595;55063.595;1.979182238;2.0;2.0;93.7;55642.77400000001;1.011;47.34278541;1.0;6.389134105;4112.55833;1.283802403;0.271801375;0.7623812090000001;32.948;53.65600000000001;58.755;3.0;2.0;23.0;36.0
2605;2605;59.20276598;48.036;89.01972188;DOE1.txt;0.0;24.0;3x2_Lego;0.6326865554000001;0.1062621996;12.99589729;350;9.5;240;65;149.9507;40;90.0;60.0;59.0;55063.595;55063.595;1.979182238;2.0;2.0;93.7;55642.77400000001;1.011;47.34278541;1.0;6.389134105;4112.55833;1.283802403;0.271801375;0.7623812090000001;32.948;53.65600000000001;58.755;3.0;2.0;23.0;36.0
2606;2606;59.20349934;48.038000000000004;89.01858627;DOE2.txt;0.0;24.0;3x2_Lego;0.6330751181000001;0.1053927019;12.10608482;350;9.5;240;1;219.9507;40;90.0;60.0;59.0;55063.595;55063.595;1.979182238;2.0;2.0;93.7;55642.77400000001;1.011;47.34278541;1.0;6.389134105;4112.55833;1.283802403;0.271801375;0.7623812090000001;32.948;53.65600000000001;58.755;3.0;2.0;23.0;36.0
2607;2607;59.19964405;48.034;89.02048372;DOE2.txt;0.0;24.0;3x2_Lego;0.6322171092000001;0.1075238213;13.02356148;350;9.5;240;2;79.9507;40;90.0;60.0;59.0;55063.595;55063.595;1.979182238;2.0;2.0;93.7;55642.77400000001;1.011;47.34278541;1.0;6.389134105;4112.55833;1.283802403;0.271801375;0.7623812090000001;32.948;53.65600000000001;58.755;3.0;2.0;23.0;36.0
2608;2608;59.49839698;48.691;89.29102412;DOE2.txt;0.0;24.0;3x2_Lego;0.48450517649999997;0.03352443501;11.06913185;600;9.5;240;3;149.9507;40;90.0;60.0;59.0;55063.595;55063.595;1.979182238;2.0;2.0;93.7;55642.77400000001;1.011;47.34278541;1.0;6.389134105;4112.55833;1.283802403;0.271801375;0.7623812090000001;32.948;53.65600000000001;58.755;3.0;2.0;23.0;36.0
2609;2609;58.80631666;47.176;88.72270662;DOE2.txt;0.0;24.0;3x2_Lego;0.7758663893000001;0.2625563741;16.40861702;100;9.5;240;4;149.9507;40;90.0;60.0;59.0;55063.595;55063.595;1.979182238;2.0;2.0;93.7;55642.77400000001;1.011;47.34278541;1.0;6.389134105;4112.55833;1.283802403;0.271801375;0.7623812090000001;32.948;53.65600000000001;58.755;3.0;2.0;23.0;36.0
2610;2610;59.20662397;48.033;89.01340088;DOE2.txt;0.0;24.0;3x2_Lego;0.6371074319000001;0.1362922192;14.199775699999998;350;9.5;260;5;149.9507;40;90.0;60.0;59.0;55063.595;55063.595;1.979182238;2.0;2.0;93.7;55642.77400000001;1.011;47.34278541;1.0;6.389134105;4112.55833;1.283802403;0.271801375;0.7623812090000001;32.948;53.65600000000001;58.755;3.0;2.0;23.0;36.0
2611;2611;59.18979741;48.013000000000005;89.02522964;DOE2.txt;0.0;24.0;3x2_Lego;0.6332705617000001;0.1121593565;11.09345436;350;9.5;220;6;149.9507;40;90.0;60.0;59.0;55063.595;55063.595;1.979182238;2.0;2.0;93.7;55642.77400000001;1.011;47.34278541;1.0;6.389134105;4112.55833;1.283802403;0.271801375;0.7623812090000001;32.948;53.65600000000001;58.755;3.0;2.0;23.0;36.0
2612;2612;59.17404367;47.916000000000004;88.8663606;DOE2.txt;0.0;24.0;3x2_Lego;0.7698814869;0.07900884002;13.80936527;350;9.5;240;7;149.9507;60;90.0;60.0;59.0;55063.595;55063.595;1.979182238;2.0;2.0;93.7;55642.77400000001;1.011;47.34278541;1.0;6.389134105;4112.55833;1.283802403;0.271801375;0.7623812090000001;32.948;53.65600000000001;58.755;3.0;2.0;23.0;36.0
2613;2613;59.218693099999996;48.147;89.18985436;DOE2.txt;0.0;24.0;3x2_Lego;0.4934494197;0.1818670034;12.78454971;350;9.5;240;8;149.9507;20;90.0;60.0;59.0;55063.595;55063.595;1.979182238;2.0;2.0;93.7;55642.77400000001;1.011;47.34278541;1.0;6.389134105;4112.55833;1.283802403;0.271801375;0.7623812090000001;32.948;53.65600000000001;58.755;3.0;2.0;23.0;36.0
2614;2614;59.20298247;48.042;89.02578708;DOE2.txt;0.0;24.0;3x2_Lego;0.6303407550000001;0.1072758585;15.53315258;350;16.0;240;9;149.9507;40;90.0;60.0;59.0;55063.595;55063.595;1.979182238;2.0;2.0;93.7;55642.77400000001;1.011;47.34278541;1.0;6.389134105;4112.55833;1.283802403;0.271801375;0.7623812090000001;32.948;53.65600000000001;58.755;3.0;2.0;23.0;36.0
2615;2615;58.90009027;46.657;88.35630528;DOE2.txt;0.0;24.0;3x2_Lego;1.0006182190000001;0.4086795449;14.73279858;350;3.0;240;10;149.9507;40;90.0;60.0;59.0;55063.595;55063.595;1.979182238;2.0;2.0;93.7;55642.77400000001;1.011;47.34278541;1.0;6.389134105;4112.55833;1.283802403;0.271801375;0.7623812090000001;32.948;53.65600000000001;58.755;3.0;2.0;23.0;36.0
2616;2616;59.19658007;48.036;89.03385568;DOE2.txt;0.0;31.989;3x2_Lego;0.6183326244;0.1174816117;12.99589729;350;9.5;240;11;149.9507;40;90.0;60.0;59.0;55063.595;55063.595;1.979182238;2.0;2.0;93.7;55642.77400000001;1.011;47.34278541;1.0;6.389134105;4112.55833;1.283802403;0.271801375;0.7623812090000001;32.948;53.65600000000001;58.755;3.0;2.0;23.0;36.0
2617;2617;59.22598931;48.036;88.97131783;DOE2.txt;0.0;16.011;3x2_Lego;0.6844817995999999;0.07489188014999999;12.99589729;350;9.5;240;12;149.9507;40;90.0;60.0;59.0;55063.595;55063.595;1.979182238;2.0;2.0;93.7;55642.77400000001;1.011;47.34278541;1.0;6.389134105;4112.55833;1.283802403;0.271801375;0.7623812090000001;32.948;53.65600000000001;58.755;3.0;2.0;23.0;36.0
2695;2695;80.32251002;874.549;352.96923250000003;DOE1.txt;0.0;18.3;4x1_Lego_3fach;5.139595985;3.97772336;14.89124393;173;4.9;226;1;2717.697;26;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2696;2696;80.27292648;873.763;352.9312705;DOE1.txt;0.0;18.3;4x1_Lego_3fach;5.165748119;3.9994184969999997;14.922873499999998;173;4.9;226;2;5390.696999999999;26;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2697;2697;83.18638639;901.046;354.0274827;DOE1.txt;0.0;18.3;4x1_Lego_3fach;3.7181277280000002;2.665944815;13.55309296;527;4.9;226;3;2717.697;26;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2698;2698;83.12533301;900.245;353.9915262;DOE1.txt;0.0;18.3;4x1_Lego_3fach;3.749154091;2.69353056;13.58600903;527;4.9;226;4;5390.696999999999;26;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2699;2699;79.03062432;858.745;352.561817;DOE1.txt;0.0;18.3;4x1_Lego_3fach;5.7829055789999995;4.58329916;16.46580505;173;4.9;254;5;2717.697;26;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2700;2700;78.96175916;857.9839999999999;352.5271599;DOE1.txt;0.0;18.3;4x1_Lego_3fach;5.815993309;4.612754345;16.49737358;173;4.9;254;6;5390.696999999999;26;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2701;2701;81.68771262;886.673;353.8016751;DOE1.txt;0.0;18.3;4x1_Lego_3fach;4.427119255;3.3937399389999996;15.06045723;527;4.9;254;7;2717.697;26;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2702;2702;81.56444011;885.927;353.78159710000006;DOE1.txt;0.0;18.3;4x1_Lego_3fach;4.487221241;3.454310417;15.07902622;527;4.9;254;8;5390.696999999999;26;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2703;2703;80.489164;869.299;352.0729956;DOE1.txt;0.0;18.3;4x1_Lego_3fach;5.136873722;3.774648905;15.17282581;173;4.9;226;9;2717.697;54;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2704;2704;80.44589173;868.6089999999999;352.0400224;DOE1.txt;0.0;18.3;4x1_Lego_3fach;5.158850193;3.7926900389999996;15.20624065;173;4.9;226;10;5390.696999999999;54;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2705;2705;83.17257372;896.049;353.2987986;DOE1.txt;0.0;18.3;4x1_Lego_3fach;4.034967422;2.573735714;13.70229816;527;4.9;226;11;2717.697;54;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2706;2706;83.12393436;895.34;353.28002410000005;DOE1.txt;0.0;18.3;4x1_Lego_3fach;4.040962219;2.597807646;13.73713303;527;4.9;226;12;5390.696999999999;54;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2707;2707;79.01265552;854.172;351.76133339999996;DOE1.txt;0.0;18.3;4x1_Lego_3fach;5.842103957999999;4.494603634;16.71777916;173;4.9;254;13;2717.697;54;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2708;2708;78.92593556;852.9169999999999;351.7344645;DOE1.txt;0.0;18.3;4x1_Lego_3fach;5.881951808999999;4.532818317;16.77706528;173;4.9;254;14;5390.696999999999;54;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2709;2709;80.91754489;881.87;353.29124889999997;DOE1.txt;0.0;18.3;4x1_Lego_3fach;4.820313454;3.720405102;15.02759647;527;4.9;254;15;2717.697;54;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2710;2710;80.8688384;881.196;353.27968880000003;DOE1.txt;0.0;18.3;4x1_Lego_3fach;4.839696407;3.73897624;15.06288528;527;4.9;254;16;5390.696999999999;54;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2711;2711;83.43863874;905.8539999999999;354.25977739999996;DOE1.txt;0.0;18.3;4x1_Lego_3fach;3.748090982;2.580137491;13.90070248;173;14.1;226;17;2717.697;26;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2712;2712;83.35950009999999;905.316;354.25246660000005;DOE1.txt;0.0;18.3;4x1_Lego_3fach;3.751037836;2.618227005;13.89660263;173;14.1;226;18;5390.696999999999;26;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2713;2713;85.14372092;929.437;356.2619184;DOE1.txt;0.0;18.3;4x1_Lego_3fach;2.601945877;1.9775111680000002;11.116862300000001;527;14.1;226;19;2717.697;26;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2714;2714;85.05778155;928.949;356.2572978;DOE1.txt;0.0;18.3;4x1_Lego_3fach;2.632061958;2.0198106769999997;11.11191654;527;14.1;226;20;5390.696999999999;26;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2715;2715;81.94332927;889.8439999999999;353.9171079;DOE1.txt;0.0;18.3;4x1_Lego_3fach;4.279757023;3.303024769;15.4107542;173;14.1;254;21;2717.697;26;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2716;2716;81.86454265;889.326;353.9122812;DOE1.txt;0.0;18.3;4x1_Lego_3fach;4.314780235;3.3405241969999997;15.40983486;173;14.1;254;22;5390.696999999999;26;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2717;2717;83.74493284;914.857;355.96133369999995;DOE1.txt;0.0;18.3;4x1_Lego_3fach;3.266227722;2.6529181;12.421253199999999;527;14.1;254;23;2717.697;26;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2718;2718;83.67963428;914.395;355.9566272;DOE1.txt;0.0;18.3;4x1_Lego_3fach;3.297420979;2.685655594;12.42592621;527;14.1;254;24;5390.696999999999;26;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2719;2719;83.254251;897.128;353.3810053;DOE1.txt;0.0;18.3;4x1_Lego_3fach;4.192400932;2.5569264890000003;14.11157417;173;14.1;226;25;2717.697;54;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2720;2720;83.21270875;896.637;353.3661519;DOE1.txt;0.0;18.3;4x1_Lego_3fach;4.196182251000001;2.577870369;14.11078835;173;14.1;226;26;5390.696999999999;54;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2721;2721;84.74438596;921.805;355.63474060000004;DOE1.txt;0.0;18.3;4x1_Lego_3fach;2.926101923;2.0908007619999998;11.28762627;527;14.1;226;27;2717.697;54;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2722;2722;84.71405214;921.3639999999999;355.62006510000003;DOE1.txt;0.0;18.3;4x1_Lego_3fach;2.930248976;2.106225491;11.28586102;527;14.1;226;28;5390.696999999999;54;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2723;2723;81.30494639;881.302;353.3197947;DOE1.txt;0.0;18.3;4x1_Lego_3fach;4.631289482;3.524986029;15.65308285;173;14.1;254;29;2717.697;54;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2724;2724;81.28822352;880.847;353.31075919999995;DOE1.txt;0.0;18.3;4x1_Lego_3fach;4.639473915;3.532552242;15.65533161;173;14.1;254;30;5390.696999999999;54;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2725;2725;82.95005447;907.363;355.5795102;DOE1.txt;0.0;18.3;4x1_Lego_3fach;3.670470715;2.9851882460000003;12.636225699999999;527;14.1;254;31;2717.697;54;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2726;2726;82.89071434;906.956;355.57619589999996;DOE1.txt;0.0;18.3;4x1_Lego_3fach;3.698660612;3.0135061739999998;12.63834476;527;14.1;254;32;5390.696999999999;54;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2727;2727;80.00733135;874.549;353.4600503;DOE1.txt;0.0;29.7;4x1_Lego_3fach;5.24487257;4.197189331000001;14.89124393;173;4.9;226;33;2717.697;26;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2728;2728;79.96156872;873.763;353.42777939999996;DOE1.txt;0.0;29.7;4x1_Lego_3fach;5.26849699;4.217017651;14.922873499999998;173;4.9;226;34;5390.696999999999;26;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2729;2729;83.1581179;901.046;354.132739;DOE1.txt;0.0;29.7;4x1_Lego_3fach;3.720168829;2.69270134;13.55309296;527;4.9;226;35;2717.697;26;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2730;2730;83.10195566;900.245;354.0990127;DOE1.txt;0.0;29.7;4x1_Lego_3fach;3.74854207;2.7176470760000004;13.58600903;527;4.9;226;36;5390.696999999999;26;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2731;2731;78.90791565;858.745;352.89092789999995;DOE1.txt;0.0;29.7;4x1_Lego_3fach;5.817694663999999;4.676717758000001;16.46580505;173;4.9;254;37;2717.697;26;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2732;2732;78.84781172;857.9839999999999;352.8555953;DOE1.txt;0.0;29.7;4x1_Lego_3fach;5.848306656;4.702848911;16.49737358;173;4.9;254;38;5390.696999999999;26;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2733;2733;81.91132718;886.673;353.6612665;DOE1.txt;0.0;29.7;4x1_Lego_3fach;4.343001842;3.2574136260000004;15.06045723;527;4.9;254;39;2717.697;26;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2734;2734;81.80226015;885.927;353.6335361;DOE1.txt;0.0;29.7;4x1_Lego_3fach;4.396201611;3.309227467;15.07902622;527;4.9;254;40;5390.696999999999;26;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
2735;2735;80.3196559;869.299;352.3662988;DOE1.txt;0.0;29.7;4x1_Lego_3fach;5.187883854;3.8975350860000004;15.17282581;173;4.9;226;41;2717.697;54;360.0;90.0;177.0;1096335.438;1096335.438;5.914624415;12.0;6.0;357.0;370720.222;0.338;60.3588622;0.5;230.0088278;4625.715625;1.241387313;0.3621055;0.7185748240000001;3587.326;14770.149;13289.024;4.0;1.0;69.0;108.0
